date,format,startTime,endTime,sessionName,sessionLongName,sessionNumber,sessionTracks,paperID,paperTitle,paperAuthors
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",476, MIME: MIMicking Emotions for Empathetic Response Generation ,"Navonil Majumder, Pengfei Hong, Shanshan Peng, Jiankun Lu, Deepanway Ghosal, Alexander Gelbukh, Rada Mihalcea and Soujanya Poria"
2020-11-18,gather,14:00,16:00,Gather Session 5F,"Gather Session 5F: Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",5F,"Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",1455, Experience Grounds Language ,"Yonatan Bisk, Ari Holtzman, Jesse Thomason, Jacob Andreas, Yoshua Bengio, Joyce Chai, Mirella Lapata, Angeliki Lazaridou, Jonathan May, Aleksandr Nisnevich, Nicolas Pinto and Joseph Turian"
2020-11-18,gather,14:00,16:00,Gather Session 5F,"Gather Session 5F: Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",5F,"Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",1578, Keep CALM and Explore: Language Models for Action Generation in Text-based Games ,"Shunyu Yao, Rohan Rao, Matthew Hausknecht and Karthik Narasimhan"
2020-11-18,gather,14:00,16:00,Gather Session 5F,"Gather Session 5F: Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",5F,"Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",2322, CapWAP: Image Captioning with a Purpose ,"Adam Fisch, Kenton Lee, Ming-Wei Chang, Jonathan Clark and Regina Barzilay"
2020-11-18,gather,14:00,16:00,Gather Session 5F,"Gather Session 5F: Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",5F,"Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",2839, What is More Likely to Happen Next? Video-and-Language Future Event Prediction ,"Jie Lei, Licheng Yu, Tamara Berg and Mohit Bansal"
2020-11-18,gather,14:00,16:00,Gather Session 5F,"Gather Session 5F: Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",5F,"Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",284," X-LXMERT: Paint, Caption and Answer Questions with Multi-Modal Transformers ","Jaemin Cho, jiasen lu, Dustin Schwenk, Hannaneh Hajishirzi and Aniruddha Kembhavi"
2020-11-18,gather,14:00,16:00,Gather Session 5F,"Gather Session 5F: Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",5F,"Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",3504, Towards Understanding Sample Variance in Visually Grounded Language Generation: Evaluations and Observations ,"Wanrong Zhu, Xin Wang, Pradyumna Narayana, Kazoo Sone, Sugato Basu and William Yang Wang"
2020-11-18,gather,14:00,16:00,Gather Session 5F,"Gather Session 5F: Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",5F,"Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",445, Beyond Instructional Videos: Probing for More Diverse Visual-Textual Grounding on YouTube ,"Jack Hessel, Zhenhai Zhu, Bo Pang and Radu Soricut"
2020-11-18,gather,14:00,16:00,Gather Session 5F,"Gather Session 5F: Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",5F,"Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",1024, The importance of fillers for text representations of speech transcripts ,"Tanvi Dinkar, Pierre Colombo, Matthieu Labeau and ChloГ© Clavel"
2020-11-18,gather,14:00,16:00,Gather Session 5F,"Gather Session 5F: Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",5F,"Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",106, The role of context in neural pitch accent detection in English ,"Elizabeth Nielsen, Mark Steedman and Sharon Goldwater"
2020-11-18,gather,14:00,16:00,Gather Session 5F,"Gather Session 5F: Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",5F,"Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",2520, VolTAGE: Volatility Forecasting via Text Audio Fusion with Graph Convolution Networks for Earnings Calls ,"Ramit Sawhney, Piyush Khanna, Arshiya Aggarwal, Taru Jain, Puneet Mathur and Rajiv Ratn Shah"
2020-11-18,gather,14:00,16:00,Gather Session 5F,"Gather Session 5F: Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",5F,"Language Grounding to Vision, Robotics and Beyond; Speech and Multimodality",2915, Effectively pretraining a speech translation decoder with Machine Translation data ,Ashkan Alinejad and Anoop Sarkar
2020-11-18,gather,14:00,16:00,Gather Session 5G,Gather Session 5G: Language Generation; Semantics: Lexical Semantics,5G,Language Generation; Semantics: Lexical Semantics,1428, Improving Low Compute Language Modeling with In-Domain Embedding Initialisation ,"Charles Welch, Rada Mihalcea and Jonathan K. Kummerfeld"
2020-11-18,gather,14:00,16:00,Gather Session 5G,Gather Session 5G: Language Generation; Semantics: Lexical Semantics,5G,Language Generation; Semantics: Lexical Semantics,1482, KGPT: Knowledge-Grounded Pre-Training for Data-to-Text Generation ,"Wenhu Chen, Yu Su, Xifeng Yan and William Yang Wang"
2020-11-18,gather,14:00,16:00,Gather Session 5G,Gather Session 5G: Language Generation; Semantics: Lexical Semantics,5G,Language Generation; Semantics: Lexical Semantics,1707, POINTER: Constrained Progressive Text Generation via Insertion-based Generative Pre-training ,"Yizhe Zhang, Guoyin Wang, Chunyuan Li, Zhe Gan, Chris Brockett and Bill Dolan"
2020-11-18,gather,14:00,16:00,Gather Session 5G,Gather Session 5G: Language Generation; Semantics: Lexical Semantics,5G,Language Generation; Semantics: Lexical Semantics,1898, Unsupervised Text Style Transfer with Padded Masked Language Models ,"Eric Malmi, Aliaksei Severyn and Sascha Rothe"
2020-11-18,gather,14:00,16:00,Gather Session 5G,Gather Session 5G: Language Generation; Semantics: Lexical Semantics,5G,Language Generation; Semantics: Lexical Semantics,3483, PALM: Pre-training an Autoencoding&Autoregressive Language Model for Context-conditioned Generation ,"Bin Bi, Chenliang Li, Chen Wu, Ming Yan, Wei Wang, Songfang Huang, Fei Huang and Luo Si"
2020-11-18,gather,14:00,16:00,Gather Session 5G,Gather Session 5G: Language Generation; Semantics: Lexical Semantics,5G,Language Generation; Semantics: Lexical Semantics,730, Gradient-guided Unsupervised Lexically Constrained Text Generation ,Lei Sha
2020-11-18,gather,14:00,16:00,Gather Session 5G,Gather Session 5G: Language Generation; Semantics: Lexical Semantics,5G,Language Generation; Semantics: Lexical Semantics,910, TeaForN: Teacher-Forcing with N-grams ,"Sebastian Goodman, Nan Ding and Radu Soricut"
2020-11-18,gather,14:00,16:00,Gather Session 5G,Gather Session 5G: Language Generation; Semantics: Lexical Semantics,5G,Language Generation; Semantics: Lexical Semantics,1305, Deconstructing word embedding algorithms ,"Kian Kenyon-Dean, Edward Newell and Jackie Chi Kit Cheung"
2020-11-18,gather,14:00,16:00,Gather Session 5G,Gather Session 5G: Language Generation; Semantics: Lexical Semantics,5G,Language Generation; Semantics: Lexical Semantics,2596, Compositional Demographic Word Embeddings ,"Charles Welch, Jonathan K. Kummerfeld, VerГіnica PГ©rez-Rosas and Rada Mihalcea"
2020-11-18,gather,14:00,16:00,Gather Session 5G,Gather Session 5G: Language Generation; Semantics: Lexical Semantics,5G,Language Generation; Semantics: Lexical Semantics,3224, Sparsity Makes Sense: Word Sense Disambiguation Using Sparse Contextualized Word Representations ,GГЎbor Berend
2020-11-18,gather,14:00,16:00,Gather Session 5G,Gather Session 5G: Language Generation; Semantics: Lexical Semantics,5G,Language Generation; Semantics: Lexical Semantics,598, Exploring Semantic Capacity of Terms ,"Jie Huang, Zilong Wang, Kevin Chang, Wen-mei Hwu and JinJun Xiong"
2020-11-18,gather,14:00,16:00,Gather Session 5H,Gather Session 5H: Dialog and Interactive Systems; Discourse and Pragmatics,5H,Dialog and Interactive Systems; Discourse and Pragmatics,1389, Iterative Feature Mining for Constraint-Based Data Collection to Increase Data Diversity and Model Robustness ,"Stefan Larson, Anthony Zheng, Anish Mahendran, Rishi Tekriwal, Adrian Cheung, Eric Guldan, Kevin Leach and Jonathan K. Kummerfeld"
2020-11-18,gather,14:00,16:00,Gather Session 5H,Gather Session 5H: Dialog and Interactive Systems; Discourse and Pragmatics,5H,Dialog and Interactive Systems; Discourse and Pragmatics,1561, Conversational Semantic Parsing for Dialog State Tracking ,"Jianpeng Cheng, Devang Agrawal, HГ©ctor MartГ­nez Alonso, Shruti Bhargava, Joris Driesen, Federico Flego, Dain Kaplan, Dimitri Kartsaklis, Lin Li, Dhivya Piraviperumal, Jason D Williams, Hong Yu, Diarmuid Г“ SГ©aghdha and Anders Johannsen"
2020-11-18,gather,14:00,16:00,Gather Session 5H,Gather Session 5H: Dialog and Interactive Systems; Discourse and Pragmatics,5H,Dialog and Interactive Systems; Discourse and Pragmatics,2141,doc2dial: A Goal-Oriented Document-Grounded Dialogue Dataset,"Song Feng, Hui Wan, Chulaka Gunasekara, Siva Patel, Sachindra Joshi and Luis Lastras"
2020-11-18,gather,14:00,16:00,Gather Session 5H,Gather Session 5H: Dialog and Interactive Systems; Discourse and Pragmatics,5H,Dialog and Interactive Systems; Discourse and Pragmatics,2444, Interview: Large-scale Modeling of Media Dialog with Discourse Patterns and Knowledge Grounding ,"Bodhisattwa Prasad Majumder, Shuyang Li, Jianmo Ni and Julian McAuley"
2020-11-18,gather,14:00,16:00,Gather Session 5H,Gather Session 5H: Dialog and Interactive Systems; Discourse and Pragmatics,5H,Dialog and Interactive Systems; Discourse and Pragmatics,2612, INSPIRED: Toward Sociable Recommendation Dialog Systems ,"Shirley Anugrah Hayati, Dongyeop Kang, Qingxiaoyang Zhu, Weiyan Shi and Zhou Yu"
2020-11-18,gather,14:00,16:00,Gather Session 5H,Gather Session 5H: Dialog and Interactive Systems; Discourse and Pragmatics,5H,Dialog and Interactive Systems; Discourse and Pragmatics,527, Information Seeking in the Spirit of Learning: A Dataset for Conversational Curiosity ,"Pedro Rodriguez, Paul Crook, Seungwhan Moon and Zhiguang Wang"
2020-11-18,gather,14:00,16:00,Gather Session 5H,Gather Session 5H: Dialog and Interactive Systems; Discourse and Pragmatics,5H,Dialog and Interactive Systems; Discourse and Pragmatics,834, Queens are Powerful too: Mitigating Gender Bias in Dialogue Generation ,"Emily Dinan, Angela Fan, Adina Williams, Jack Urbanek, Douwe Kiela and Jason Weston"
2020-11-18,gather,14:00,16:00,Gather Session 5H,Gather Session 5H: Dialog and Interactive Systems; Discourse and Pragmatics,5H,Dialog and Interactive Systems; Discourse and Pragmatics,1518, Learning to Ignore: Long Document Coreference with Bounded Memory Neural Networks ,"Shubham Toshniwal, Sam Wiseman, Allyson Ettinger, Karen Livescu and Kevin Gimpel"
2020-11-18,gather,14:00,16:00,Gather Session 5H,Gather Session 5H: Dialog and Interactive Systems; Discourse and Pragmatics,5H,Dialog and Interactive Systems; Discourse and Pragmatics,1621, Revealing the Myth of Higher-Order Inference in Coreference Resolution ,Liyan Xu and Jinho D. Choi
2020-11-18,gather,14:00,16:00,Gather Session 5H,Gather Session 5H: Dialog and Interactive Systems; Discourse and Pragmatics,5H,Dialog and Interactive Systems; Discourse and Pragmatics,3647, Pre-training Mention Representations in Coreference Models ,Yuval Varkel and Amir Globerson
2020-11-18,gather,14:00,16:00,Gather Session 5I,Gather Session 5I: Information Retrieval and Text Mining; Summarization,5I,Information Retrieval and Text Mining; Summarization,1070, SynSetExpan: An Iterative Framework for Joint Entity Set Expansion and Synonym Discovery ,"Jiaming Shen, Wenda Qiu, Jingbo Shang, Michelle Vanni, Xiang Ren and Jiawei Han"
2020-11-18,gather,14:00,16:00,Gather Session 5I,Gather Session 5I: Information Retrieval and Text Mining; Summarization,5I,Information Retrieval and Text Mining; Summarization,1460, Evaluating the Calibration of Knowledge Graph Embeddings for Trustworthy Link Prediction ,"Tara Safavi, Danai Koutra and Edgar Meij"
2020-11-18,gather,14:00,16:00,Gather Session 5I,Gather Session 5I: Information Retrieval and Text Mining; Summarization,5I,Information Retrieval and Text Mining; Summarization,1488, Text Graph Transformer for Document Classification ,Haopeng Zhang and Jiawei Zhang
2020-11-18,gather,14:00,16:00,Gather Session 5I,Gather Session 5I: Information Retrieval and Text Mining; Summarization,5I,Information Retrieval and Text Mining; Summarization,1493, CoDEx: A Comprehensive Knowledge Graph Completion Benchmark ,Tara Safavi and Danai Koutra
2020-11-18,gather,14:00,16:00,Gather Session 5I,Gather Session 5I: Information Retrieval and Text Mining; Summarization,5I,Information Retrieval and Text Mining; Summarization,2289, META: Metadata-Empowered Weak Supervision for Text Classification ,"Dheeraj Mekala, Xinyang Zhang and Jingbo Shang"
2020-11-18,gather,14:00,16:00,Gather Session 5I,Gather Session 5I: Information Retrieval and Text Mining; Summarization,5I,Information Retrieval and Text Mining; Summarization,450, Towards More Accurate Uncertainty Estimation In Text Classification ,"Jianfeng He, Xuchao Zhang, Shuo Lei, Zhiqian Chen, Fanglan Chen, Abdulaziz Alhamadani, Bei Xiao and ChangTien Lu"
2020-11-18,gather,14:00,16:00,Gather Session 5I,Gather Session 5I: Information Retrieval and Text Mining; Summarization,5I,Information Retrieval and Text Mining; Summarization,2809, A Preliminary Exploration of GANs for Keyphrase Generation ,"Avinash Swaminathan, Haimin Zhang, Debanjan Mahata, Rakesh Gosangi, Rajiv Ratn Shah and Amanda Stent"
2020-11-18,gather,14:00,16:00,Gather Session 5I,Gather Session 5I: Information Retrieval and Text Mining; Summarization,5I,Information Retrieval and Text Mining; Summarization,2849, TESA: A Task in Entity Semantic Aggregation for Abstractive Summarization ,"ClГ©ment Jumel, Annie Louis and Jackie Chi Kit Cheung"
2020-11-18,gather,14:00,16:00,Gather Session 5I,Gather Session 5I: Information Retrieval and Text Mining; Summarization,5I,Information Retrieval and Text Mining; Summarization,504, MLSUM: The Multilingual Summarization Corpus ,"Thomas Scialom, Paul-Alexis Dray, Sylvain Lamprier, Benjamin Piwowarski and Jacopo Staiano"
2020-11-18,gather,14:00,16:00,Gather Session 5I,Gather Session 5I: Information Retrieval and Text Mining; Summarization,5I,Information Retrieval and Text Mining; Summarization,540, Multi-XScience: A Large-scale Dataset for Extreme Multi-document Summarization of Scientific Articles ,"Yao Lu, Yue Dong and Laurent Charlin"
2020-11-18,gather,14:00,16:00,Gather Session 5I,Gather Session 5I: Information Retrieval and Text Mining; Summarization,5I,Information Retrieval and Text Mining; Summarization,675, Intrinsic Evaluation of Summarization Datasets ,Rishi Bommasani and Claire Cardie
2020-11-18,gather,14:00,16:00,Gather Session 5J,Gather Session 5J: Demos,5J,Demos,DEMO93, A Technical Question Answering System with Transfer Learning,"Wenhao Yu, Lingfei Wu, Yu Deng, Ruchi Mahindru, Qingkai Zeng, Sinem Guven and Meng Jiang"
2020-11-18,gather,14:00,16:00,Gather Session 5J,Gather Session 5J: Demos,5J,Demos,DEMO116, Agent Assist through Conversation Analysis,"Kshitij Fadnis, Nathaniel Mills, Jatin Ganhotra, Haggai Roitman, Gaurav Pandey, Doron Cohen, Yosi Mass, Shai Erera, Chulaka Gunasekara, Danish Contractor, Siva Patel, Q. Vera Liao, Sachindra Joshi, Luis Lastras and David Konopnicki"
2020-11-18,gather,14:00,16:00,Gather Session 5J,Gather Session 5J: Demos,5J,Demos,DEMO119, LibKGE - A knowledge graph embedding library for reproducible research,"Samuel Broscheit, Daniel Ruffinelli, Adrian Kochsiek, Patrick Betz and Rainer Gemulla"
2020-11-18,gather,14:00,16:00,Gather Session 5J,Gather Session 5J: Demos,5J,Demos,DEMO126, RoFT: A Tool for Evaluating Human Detection of Machine-Generated Text,"Liam Dugan, Daphne Ippolito, Arun Kirubarajan and Chris Callison-Burch"
2020-11-18,gather,14:00,16:00,Gather Session 5J,Gather Session 5J: Demos,5J,Demos,DEMO127, A Data-Centric Framework for Composable NLP Workflows,"Zhengzhong Liu, Guanxiong Ding, Avinash Bukkittu, Mansi Gupta, Pengzhi Gao, Atif Ahmed, Shikun Zhang, Xin Gao, Swapnil Singhavi, Linwei Li, Wei Wei, Zecong Hu, Haoran Shi, Xiaodan Liang, Teruko Mitamura, Eric Xing and Zhiting Hu"
2020-11-18,gather,14:00,16:00,Gather Session 5J,Gather Session 5J: Demos,5J,Demos,DEMO128, CoRefi: A Crowd Sourcing Suite for Coreference Annotation,"Ari Bornstein, Arie Cattan and Ido Dagan"
2020-11-18,zoom,19:00,20:00,Zoom Q&A Session 15A,Zoom Q&A Session 15A: Information Retrieval and Text Mining,15A,Information Retrieval and Text Mining,666, Exploiting Structured Knowledge in Text via Graph-Guided Representation Learning ,"Tao Shen, Yi Mao, Pengcheng He, Guodong Long, Adam Trischler and Weizhu Chen"
2020-11-18,zoom,19:00,20:00,Zoom Q&A Session 15A,Zoom Q&A Session 15A: Information Retrieval and Text Mining,15A,Information Retrieval and Text Mining,989, Named Entity Recognition Only from Word Embeddings ,"Ying Luo, Hai Zhao and Junlang Zhan"
2020-11-18,zoom,19:00,20:00,Zoom Q&A Session 15A,Zoom Q&A Session 15A: Information Retrieval and Text Mining,15A,Information Retrieval and Text Mining,1611, Text Classification Using Label Names Only: A Language Model Self-Training Approach ,"Yu Meng, Yunyi Zhang, Jiaxin Huang, Chenyan Xiong, Heng Ji, Chao Zhang and Jiawei Han"
2020-11-18,zoom,19:00,20:00,Zoom Q&A Session 15A,Zoom Q&A Session 15A: Information Retrieval and Text Mining,15A,Information Retrieval and Text Mining,2756, Neural Topic Modeling with Cycle-Consistent Adversarial Training ,"Xuemeng Hu, Rui Wang, Deyu Zhou and Yuxuan Xiong"
