submissionID,title,authors,track,acceptanceStatus,submissionType
447,Some Languages Seem Easier to Parse Because Their Treebanks Leak,Anders Søgaard,"Syntax: Tagging, Chunking, and Parsing",Accept,Short Paper
876,Sound Natural: Content Rephrasing in Dialog Systems,"Arash Einolghozati, Anchit Gupta, Keith Diedrick and Sonal Gupta",Dialog and Interactive Systems,Accept,Short Paper
1508,Structure Aware Negative Sampling in Knowledge Graphs,"Kian Ahrabian, Aarash Feizi, Yasmin Salehi, William L. Hamilton and Avishek Joey Bose",Machine Learning for NLP,Accept,Short Paper
1904,Suicidal Risk Detection for Military Personnel,"Sungjoon Park, Kiwoong Park, Jaimeen Ahn and Alice Oh",Computational Social Science and Social Media,Accept,Short Paper
3581,Summarizing Text on Any Aspects: A Knowledge-Informed Weakly-Supervised Approach,"Bowen Tan, Lianhui Qin, Eric Xing and Zhiting Hu",Summarization,Accept,Short Paper
2529,Supertagging Combinatory Categorial Grammar with Attentive Graph Convolutional Networks,"Yuanhe Tian, Yan Song and Fei Xia","Syntax: Tagging, Chunking, and Parsing",Accept,Short Paper
2583,Supervised Seeded Iterated Learning for Interactive Language Learning,"Yuchen Lu, Soumye Singhal, Florian Strub, Olivier Pietquin and Aaron Courville",Dialog and Interactive Systems,Accept,Short Paper
1086,Table Fact Verification with Structure-Aware Transformer,"Hongzhi Zhang, Yingyao Wang, Sirui Wang, Xuezhi Cao, Fuzheng Zhang and Zhongyuan Wang",Information Extraction,Accept,Short Paper
1857,Task-oriented Domain-specific Meta-Embedding for Text Classification,"Xin Wu, Yi Cai, Yang Kai, Tao Wang and Qing Li",Semantics: Lexical Semantics,Accept,Short Paper
1488,Text Graph Transformer for Document Classification,Haopeng Zhang and Jiawei Zhang,Information Retrieval and Text Mining,Accept,Short Paper
1024,The importance of fillers for text representations of speech transcripts,"Tanvi Dinkar, Pierre Colombo, Matthieu Labeau and Chloé Clavel",Speech and Multimodality,Accept,Short Paper
875,The Multilingual Amazon Reviews Corpus,"Phillip Keung, Yichao Lu, György Szarvas and Noah A. Smith",Machine Translation and Multilinguality,Accept,Short Paper
106,The role of context in neural pitch accent detection in English,"Elizabeth Nielsen, Mark Steedman and Sharon Goldwater",Speech and Multimodality,Accept,Short Paper
517,The Thieves on Sesame Street are Polyglots --- Extracting Multilingual Models from Monolingual APIs,"Nitish Shirish Keskar, Bryan McCann, Caiming Xiong and Richard Socher",Machine Learning for NLP,Accept,Short Paper
2792,Tired of Topic Models? Clusters of Pretrained Word Embeddings Make for Fast and Good Topics too!,"Suzanna Sia, Ayush Dalmia and Sabrina J. Mielke",Information Retrieval and Text Mining,Accept,Short Paper
2515,TNT: Text Normalization based Pre-training of Transformers for Content Moderation,"Fei Tan, Yifan Hu, Changwei Hu, Keqian Li and Kevin Yen",NLP Applications,Accept,Short Paper
2331,To BERT or Not to BERT: Comparing Task-specific and Task-agnostic Semi-Supervised Approaches for Sequence Tagging,"Kasturi Bhattacharjee, Miguel Ballesteros, Rishita Anubhai, Smaranda Muresan, Jie Ma, Faisal Ladhak and Yaser Al-Onaizan",Machine Learning for NLP,Accept,Short Paper
1395,Towards Better Context-aware Lexical Semantics: Adjusting Contextualized Representations through Static Anchors,"Qianchu Liu, Diana McCarthy and Anna Korhonen",Semantics: Lexical Semantics,Accept,Short Paper
3529,Towards Interpreting BERT for Reading Comprehension Based QA,"Sahana Ramnath, Preksha Nema, Deep Sahni and Mitesh M. Khapra",Interpretability and Analysis of Models for NLP,Accept,Short Paper
1906,Towards Modeling Revision Requirements in wikiHow Instructions,"Irshad Bhat, Talita Anthonio and Michael Roth",NLP Applications,Accept,Short Paper
1248,Towards Reasonably-Sized Character-Level Transformer NMT by Finetuning Subword Systems,Jindřich Libovický and Alexander Fraser,Machine Translation and Multilinguality,Accept,Short Paper
3504,Towards Understanding Sample Variance in Visually Grounded Language Generation: Evaluations and Observations,"Wanrong Zhu, Xin Wang, Pradyumna Narayana, Kazoo Sone, Sugato Basu and William Yang Wang","Language Grounding to Vision, Robotics and Beyond",Accept,Short Paper
1299,Train No Evil: Selective Masking for Task-guided Pre-training,"Yuxian Gu, Zhengyan Zhang, Xiaozhi Wang, Zhiyuan Liu and Maosong Sun","Sentiment Analysis, Stylistic Analysis, and Argument Mining",Accept,Short Paper
1263,Transfer Learning and Distant Supervision for Multilingual Transformer Models: A Study on African Languages,"Michael A. Hedderich, David Adelani, Dawei Zhu, Jesujoba Alabi, Udia Markus and Dietrich Klakow",Machine Translation and Multilinguality,Accept,Short Paper
2061,Translation Quality Estimation by Jointly Learning to Score and Rank,Jingyi Zhang and Josef van Genabith,Machine Translation and Multilinguality,Accept,Short Paper
2650,Understanding Neural Abstractive Summarization Models via Uncertainty,"Jiacheng Xu, Shrey Desai and Greg Durrett",Summarization,Accept,Short Paper
1898,Unsupervised Text Style Transfer with Masked Language Models,"Eric Malmi, Aliaksei Severyn and Sascha Rothe",Language Generation,Accept,Short Paper
1484,Utility is in the Eye of the User: A Critique of NLP Leaderboard Design,Kawin Ethayarajh and Dan Jurafsky,Interpretability and Analysis of Models for NLP,Accept,Short Paper
1485,Why Skip If You Can Combine: A Simple Knowledge Distillation Technique for Intermediate Layers,"Yimeng Wu, Peyman Passban, Mehdi Rezagholizadeh and Qun Liu",Machine Translation and Multilinguality,Accept,Short Paper
2151,Within-Between Lexical Relation Classification using Path-based and Distributional Data,"Oren Barkan, Avi Caciularu and Ido Dagan",Semantics: Lexical Semantics,Accept,Short Paper
3279,A BERT-based Distractor Generation Scheme with Multi-tasking and Negative Answer Training Strategies.,"Ho-Lam Chung, Ying-Hong Chan and Yao-Chung Fan",Language Generation,Accept-Findings,Long Paper
1114,A Compare Aggregate Transformer for Understanding Document-grounded Dialogue,"Longxuan Ma, Wei-Nan Zhang, runxin sun and Ting Liu",Dialog and Interactive Systems,Accept-Findings,Long Paper
2170,A Concise Model for Multi-Criteria Chinese Word Segmentation with Transformer Encoder,"Xipeng Qiu, Hengzhi Pei, Hang Yan and Xuanjing Huang","Phonology, Morphology and Word Segmentation",Accept-Findings,Long Paper
2509,A Dual-Attention Network for Joint Named Entity Recognition and Sentence Classification of Adverse Drug Events,"Susmitha Wunnava, Xiao Qin, Tabassum Kakar, Xiangnan Kong and Elke Rundensteiner",Machine Learning for NLP,Accept-Findings,Long Paper
490,A Fully Hyperbolic Neural Model for Hierarchical Multi-class Classification,Federico López and Michael Strube,Information Extraction,Accept-Findings,Long Paper
263,A Hierarchical Network for Abstractive Meeting Summarization with Cross-Domain Pretraining,"Chenguang Zhu, Ruochen Xu, Michael Zeng and Xuedong Huang",Summarization,Accept-Findings,Long Paper
1396,A Knowledge-driven Approach to Classifying Object and Attribute Coreferences in Opinion Mining,"Jiahua Chen, Shuai Wang, Sahisnu Mazumder and Bing Liu","Sentiment Analysis, Stylistic Analysis, and Argument Mining",Accept-Findings,Long Paper
676,A Linguistic Analysis of Visually Grounded Dialogues Based on Spatial Expressions,"Takuma Udagawa, Takato Yamazaki and Akiko Aizawa","Language Grounding to Vision, Robotics and Beyond",Accept-Findings,Long Paper
2217,A little goes a long way: Improving toxic language classification despite data scarcity,"Mika Juuti, Tommi Gröndahl, Adrian Flanagan and N. Asokan",NLP Applications,Accept-Findings,Long Paper
2676,A Multi-Persona Chatbot for Hotline Counselor Training,"Orianna Demasi, Yu Li and Zhou Yu",Dialog and Interactive Systems,Accept-Findings,Long Paper
704,A Multi-task Learning Framework for Opinion Triplet Extraction,"Chen Zhang, Qiuchi Li, Dawei Song and benyou wang","Sentiment Analysis, Stylistic Analysis, and Argument Mining",Accept-Findings,Long Paper
2310,A Multilingual View of Unsupervised Machine Translation,"Xavier Garcia, Pierre Foret, Thibault Sellam and Ankur Parikh",Machine Translation and Multilinguality,Accept-Findings,Long Paper
3269,A Pointer Network Architecture for Joint Morphological Segmentation and Tagging,Amit Seker and Reut Tsarfaty,"Phonology, Morphology and Word Segmentation",Accept-Findings,Long Paper
347,A Self-Refinement Strategy for Noise Reduction in Grammatical Error Correction,"Masato Mita, Shun Kiyono, Masahiro Kaneko, Jun Suzuki and Kentaro Inui",NLP Applications,Accept-Findings,Long Paper
2534,A Semantics-based Approach to Disclosure Classification in User-Generated Online Content,"Chandan Akiti, Anna squicciarini and Sarah Rajtmajer",Computational Social Science and Social Media,Accept-Findings,Long Paper
1844,A Semi-supervised Approach to Generate the Code-Mixed Text using Pre-trained Encoder and Transfer Learning,"Deepak Gupta, Asif Ekbal and Pushpak Bhattacharyya",NLP Applications,Accept-Findings,Long Paper
2460,A Sentiment-Controllable Topic-to-Essay Generator with Topic Knowledge Graph,"Lin Qiao, Jianhao Yan, Fandong Meng, Zhendong Yang and Jie Zhou",Language Generation,Accept-Findings,Long Paper
3200,A Shared-Private Representation Model with Coarse-to-Fine Extraction for Target Sentiment Analysis,Peiqin Lin and Meng Yang,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Accept-Findings,Long Paper
815,A Study in Improving BLEU Reference Coverage with Diverse Automatic Paraphrasing,"Rachel Bawden, Biao Zhang, Lisa Yankovskaya, Andre Tättar and Matt Post",Machine Translation and Multilinguality,Accept-Findings,Long Paper
2010,Abstractive Multi-Document Summarization via Joint Learning with Single-Document Summarization,Hanqi Jin and Xiaojun Wan,Multidisciplinary and AC COI,Accept-Findings,Long Paper
2594,Accurate Polyglot Semantic Parsing With DAG Grammars,"Federico Fancellu, Ákos Kádár, Ran Zhang and Afsaneh Fazly","Semantics: Sentence-level Semantics, Textual Inference and Other areas",Accept-Findings,Long Paper
1505,Active Learning Approaches to Enhancing Neural Machine Translation: An Empirical Study,"Yuekai Zhao, Haoran Zhang, Shuchang Zhou and Zhihua Zhang",Machine Translation and Multilinguality,Accept-Findings,Long Paper
3602,Active Sentence Learning by Adversarial Uncertainty Sampling in Discrete Space,"Dongyu Ru, Jiangtao Feng, Lin Qiu, Hao Zhou, Mingxuan Wang, Weinan Zhang, Yong Yu and Lei Li",Machine Learning for NLP,Accept-Findings,Long Paper
292,Active Testing: An Unbiased Evaluation Method for Distantly Supervised Relation Extraction,"Pengshuai Li, Xinsong Zhang, Weijia Jia and Wei Zhao",Information Extraction,Accept-Findings,Long Paper
3201,Active$^2$ Learning: Actively reducing redundancies in Active Learning methods for Sequence Tagging,"Rishi Hazra, Shubham Gupta and Ambedkar Dukkipati",Machine Learning for NLP,Accept-Findings,Long Paper
731,Actor-Double-Critic: Incorporating Model-Based Critic for Task-Oriented Dialogue Systems,"Yen-chen Wu, Bo-Hsiang Tseng and Milica Gasic",Dialog and Interactive Systems,Accept-Findings,Long Paper
2003,Adaptive Feature Selection for End-to-End Speech Translation,"Biao Zhang, Ivan Titov, Barry Haddow and Rico Sennrich",Speech and Multimodality,Accept-Findings,Long Paper
2797,Adversarial Augmentation Policy Search for Domain and Cross-Lingual Generalization in Reading Comprehension,Adyasha Maharana and Mohit Bansal,Question Answering,Accept-Findings,Long Paper
2280,Adversarial Grammatical Error Correction,Vipul Raheja and Dimitris Alikaniotis,NLP Applications,Accept-Findings,Long Paper
3019,Adversarial Training for Code Retrieval with Question-Description Relevance Regularization,Jie Zhao and Huan Sun,Information Retrieval and Text Mining,Accept-Findings,Long Paper
773,AirConcierge: Generating Task-Oriented Dialogue via Efficient Large-Scale Knowledge Retrieval,"Chieh-Yang Chen, Pei-Hsin Wang, Shih-Chieh Chang, Da-Cheng Juan, Wei Wei and Jia-Yu Pan",Dialog and Interactive Systems,Accept-Findings,Long Paper
195,An Attentive Recurrent Model for Incremental Prediction of Sentence-final Verbs,"Wenyan Li, Alvin Grissom II and Jordan Boyd-Graber",Machine Translation and Multilinguality,Accept-Findings,Long Paper
1487,An Empirical Exploration of Local Ordering Pre-training for Structured Learning,"Zhisong Zhang, Xiang Kong, Lori Levin and Eduard Hovy","Syntax: Tagging, Chunking, and Parsing",Accept-Findings,Long Paper
3373,An Empirical Investigation of Beam-Aware Training in Supertagging,"Renato Negrinho, Matthew R. Gormley and Geoff Gordon",Machine Learning for NLP,Accept-Findings,Long Paper
2740,An Empirical Study of Cross-Dataset Evaluation for Neural Summarization Systems,"Yiran Chen, Pengfei Liu, Ming Zhong, Zi-Yi Dou, Danqing Wang, Xipeng Qiu and Xuanjing Huang",Summarization,Accept-Findings,Long Paper
2311,An Evaluation Method for Diachronic Word Sense Induction,"Ashjan Alsulaimani, Erwan Moreau and Carl Vogel",Semantics: Lexical Semantics,Accept-Findings,Long Paper
2628,Approximation of Response Knowledge Retrieval in Knowledge-grounded Dialogue Generation,"Wen Zheng, Natasa Milic-Frayling and Ke Zhou",Dialog and Interactive Systems,Accept-Findings,Long Paper
2904,ArraMon: A Joint Navigation-Assembly Instruction Interpretation Task in Dynamic Environments,"Hyounghun Kim, Abhaysinh Zala, Graham Burri, Hao Tan and Mohit Bansal","Language Grounding to Vision, Robotics and Beyond",Accept-Findings,Long Paper
3139,Assessing Human-Parity in Machine Translation on the Segment Level,"Yvette Graham, Christian Federmann, Maria Eskevich and Barry Haddow",Machine Translation and Multilinguality,Accept-Findings,Long Paper
2185,Assessing Robustness of Text Classification through Maximal Safe Radius Computation,"Emanuele La Malfa, Min Wu, Luca Laurenti, Benjie Wang, Anthony Hartshorn and Marta Kwiatkowska",Interpretability and Analysis of Models for NLP,Accept-Findings,Long Paper
2753,Attending to Long-Distance Document Context for Sequence Labeling,"Matthew Jörke, Jon Gillick, Matthew Sims and David Bamman",Information Extraction,Accept-Findings,Long Paper
1008,AutoETER: Automated Entity Type Representation with Relation-Aware Attention for Knowledge Graph Embedding,"Guanglin Niu, Bo Li, Yongfei Zhang, Shiliang Pu and Jingyang Li",Question Answering,Accept-Findings,Long Paper
1224,Balancing via Generation for Multi-Class Text Classification Improvement,"Naama Tepper, Esther Goldbraich, Naama Zwerdling, George Kour, Ateret Anaby Tavor and Boaz Carmeli",Machine Learning for NLP,Accept-Findings,Long Paper
2097,Be Different to Be Better! A Benchmark to Leverage the Complementarity of Language and Vision,"Sandro Pezzelle, Claudio Greco, Greta Gandolfi, Eleonora Gualdoni and Raffaella Bernardi","Language Grounding to Vision, Robotics and Beyond",Accept-Findings,Long Paper
3254,BERT for Monolingual and Cross-Lingual Reverse Dictionary,"Hang Yan, Xiaonan Li, Xipeng Qiu and bocao deng",Information Retrieval and Text Mining,Accept-Findings,Long Paper
2513,BERT-kNN: Adding a kNN Search Component to Pretrained Language Models for Better QA,Nora Kassner and Hinrich Schütze,Question Answering,Accept-Findings,Long Paper
3479,BERT-QE: Contextualized Query Expansion for Document Re-ranking,"Zhi Zheng, Kai Hui, Ben He, Xianpei Han, Le Sun and Andrew Yates",Multidisciplinary and AC COI,Accept-Findings,Long Paper
3273,Beyond Language: Learning Commonsense from Images for Reasoning,"Wanqing Cui, Yanyan Lan, Liang Pang, Jiafeng Guo and Xueqi Cheng","Language Grounding to Vision, Robotics and Beyond",Accept-Findings,Long Paper
2015,Blockwise Self-Attention for Long Document Understanding,"Jiezhong Qiu, Hao Ma, Omer Levy, Wen-tau Yih, Sinong Wang and Jie Tang",Machine Learning for NLP,Accept-Findings,Long Paper
506,Bootstrapping a Crosslingual Semantic Parser,"Tom Sherborne, Yumo Xu and Mirella Lapata","Semantics: Sentence-level Semantics, Textual Inference and Other areas",Accept-Findings,Long Paper
3590,Bridging Textual and Tabular Data for Cross-Domain Text-to-SQL Semantic Parsing,"Xi Victoria Lin, Richard Socher and Caiming Xiong","Semantics: Sentence-level Semantics, Textual Inference and Other areas",Accept-Findings,Long Paper
